"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32"
"5350236.01",5.20,2665.00,1724.00,697000.00,1528.00,2665.00,535.00,95.00,220.00,35.00,5.00,1765.00,2.50,5795.00,86000.00,835.00,4935.00,305.00,3440.00,1610.00,3370.00,1565.00,1800.00,1155.00,180.00,35.00,390.00,35.00,53.60,13.80,3590.00,3470.00
"5350236.02",6.40,2275.00,1654.00,940000.00,1600.00,2240.00,965.00,235.00,355.00,15.00,0.00,665.00,2.60,5045.00,106000.00,615.00,4550.00,185.00,2925.00,1305.00,3325.00,1355.00,1970.00,1350.00,165.00,50.00,335.00,70.00,53.00,14.10,3190.00,3055.00
"5350237.01",4.90,2380.00,1628.00,806000.00,1234.00,2380.00,320.00,445.00,70.00,75.00,5.00,1465.00,2.80,5390.00,74000.00,1300.00,4090.00,540.00,2795.00,1445.00,2760.00,1325.00,1440.00,935.00,100.00,45.00,315.00,35.00,47.50,18.60,3145.00,2965.00
"5350237.02",6.80,1050.00,1700.00,986000.00,1520.00,1040.00,820.00,0.00,35.00,70.00,10.00,105.00,2.90,2535.00,110000.00,505.00,2060.00,155.00,1505.00,675.00,1425.00,640.00,785.00,525.00,50.00,10.00,170.00,35.00,49.70,14.10,1485.00,1425.00
"5350237.03",4.80,2625.00,1864.00,1024000.00,1646.00,2630.00,440.00,90.00,190.00,35.00,0.00,1875.00,2.30,5155.00,78500.00,925.00,4205.00,330.00,2620.00,1540.00,2785.00,1325.00,1460.00,1000.00,110.00,25.00,275.00,55.00,49.10,13.60,2920.00,2770.00
"5350238.01",7.60,1285.00,1776.00,1368000.00,2040.00,1300.00,940.00,0.00,75.00,20.00,0.00,270.00,2.70,3000.00,130000.00,280.00,2620.00,65.00,1650.00,655.00,1985.00,755.00,1235.00,785.00,130.00,30.00,240.00,55.00,53.40,10.60,1735.00,1690.00
"5350238.02",5.30,2030.00,1740.00,900000.00,1384.00,1960.00,755.00,15.00,0.00,40.00,5.00,1145.00,2.70,4415.00,83000.00,895.00,3695.00,440.00,2600.00,1450.00,2325.00,1245.00,1075.00,760.00,40.00,35.00,225.00,20.00,52.00,16.60,2855.00,2725.00
"5350239.00",5.60,2330.00,1716.00,1072000.00,1328.00,2400.00,760.00,75.00,210.00,45.00,85.00,1225.00,2.80,5420.00,84000.00,910.00,4335.00,405.00,2980.00,1465.00,2960.00,1595.00,1360.00,965.00,115.00,25.00,245.00,10.00,49.30,17.90,3145.00,2990.00
"5350240.01",7.60,1255.00,1676.00,1244000.00,1900.00,1245.00,1130.00,0.00,55.00,45.00,10.00,0.00,2.70,2865.00,133000.00,510.00,2455.00,65.00,1620.00,620.00,1890.00,735.00,1160.00,755.00,95.00,10.00,275.00,30.00,52.80,11.40,1760.00,1715.00
"5350240.02",5.10,2595.00,1704.00,894000.00,1536.00,2545.00,530.00,60.00,35.00,55.00,110.00,1750.00,2.20,4985.00,78000.00,865.00,4120.00,215.00,2650.00,1240.00,2970.00,1385.00,1580.00,910.00,150.00,70.00,370.00,80.00,48.20,12.50,2755.00,2655.00
"5350241.00",7.10,975.00,1828.00,1292000.00,2040.00,990.00,875.00,0.00,0.00,85.00,25.00,5.00,2.80,2360.00,120000.00,420.00,1980.00,145.00,1360.00,670.00,1335.00,585.00,750.00,520.00,40.00,30.00,140.00,25.00,58.10,9.50,1535.00,1500.00
"5350242.00",5.90,540.00,1600.00,1110000.00,860.00,575.00,265.00,0.00,25.00,40.00,35.00,215.00,2.70,1290.00,72000.00,290.00,955.00,120.00,655.00,320.00,650.00,315.00,335.00,240.00,10.00,0.00,80.00,0.00,44.40,22.50,710.00,665.00
"5350243.01",4.40,2110.00,1510.00,450800.00,1632.00,2110.00,70.00,0.00,0.00,5.00,0.00,2040.00,2.90,5075.00,71500.00,1485.00,3635.00,850.00,2290.00,1615.00,2105.00,985.00,1125.00,740.00,60.00,10.00,265.00,55.00,41.10,20.90,2660.00,2500.00
"5350243.02",5.80,1315.00,1644.00,1078000.00,1588.00,1310.00,620.00,35.00,100.00,85.00,125.00,350.00,2.90,3185.00,79500.00,865.00,2270.00,370.00,1600.00,840.00,1510.00,855.00,650.00,485.00,30.00,30.00,95.00,10.00,49.40,16.70,1865.00,1795.00
"5350244.01",6.40,1275.00,1600.00,870000.00,1460.00,1260.00,760.00,65.00,125.00,110.00,40.00,160.00,2.90,3145.00,93000.00,680.00,2420.00,275.00,1765.00,990.00,1520.00,865.00,655.00,455.00,50.00,10.00,140.00,0.00,51.40,14.50,1865.00,1785.00
"5350244.02",4.90,1925.00,1692.00,575000.00,1276.00,1930.00,245.00,0.00,360.00,75.00,15.00,1235.00,3.00,4600.00,75000.00,1230.00,3415.00,600.00,2400.00,1645.00,1835.00,1175.00,665.00,435.00,45.00,0.00,155.00,20.00,43.40,21.20,2560.00,2340.00
"5350245.00",5.00,2665.00,1592.00,844000.00,1248.00,2680.00,1005.00,15.00,190.00,300.00,575.00,595.00,2.60,5925.00,73500.00,1500.00,4395.00,685.00,3165.00,1835.00,2665.00,1515.00,1150.00,890.00,85.00,0.00,165.00,10.00,51.40,15.10,3570.00,3420.00
"5350246.00",5.80,1275.00,1552.00,902000.00,1124.00,1265.00,760.00,15.00,240.00,145.00,65.00,40.00,2.70,2875.00,85000.00,530.00,2375.00,220.00,1655.00,890.00,1540.00,800.00,745.00,535.00,45.00,25.00,120.00,10.00,52.70,11.80,1730.00,1700.00
"5350247.01",5.10,3010.00,1738.00,848000.00,1456.00,3010.00,520.00,135.00,240.00,510.00,135.00,1465.00,3.00,7725.00,88000.00,1260.00,6465.00,520.00,4660.00,2245.00,4260.00,1850.00,2410.00,1585.00,235.00,35.00,525.00,30.00,56.80,14.50,5135.00,4925.00
"5350247.02",6.00,2435.00,1726.00,882000.00,1304.00,2430.00,1520.00,5.00,0.00,320.00,195.00,395.00,3.00,6185.00,94000.00,1280.00,4905.00,580.00,3445.00,1675.00,3300.00,1660.00,1640.00,1115.00,100.00,30.00,365.00,35.00,53.70,13.70,3845.00,3765.00
"5350248.02",4.80,1775.00,1710.00,744000.00,740.00,1780.00,300.00,5.00,790.00,85.00,50.00,550.00,3.10,4395.00,62000.00,1150.00,3245.00,555.00,2155.00,1480.00,1820.00,1040.00,780.00,535.00,60.00,15.00,140.00,25.00,39.20,24.80,2300.00,2115.00
"5350248.03",6.00,785.00,1740.00,720000.00,1680.00,765.00,270.00,30.00,270.00,150.00,50.00,0.00,3.40,2325.00,99000.00,470.00,2035.00,245.00,1300.00,745.00,1315.00,700.00,620.00,460.00,50.00,0.00,95.00,10.00,55.20,16.40,1650.00,1580.00
"5350248.04",5.10,1585.00,1524.00,844000.00,1352.00,1575.00,480.00,0.00,140.00,285.00,20.00,640.00,3.00,4180.00,88000.00,735.00,3495.00,330.00,2325.00,1135.00,2400.00,1345.00,1050.00,805.00,60.00,10.00,165.00,10.00,54.70,13.50,2675.00,2595.00
"5350248.05",5.80,1295.00,1684.00,776000.00,980.00,1325.00,485.00,85.00,290.00,250.00,210.00,0.00,3.20,3755.00,89000.00,785.00,2750.00,335.00,1835.00,1020.00,1760.00,935.00,825.00,555.00,80.00,15.00,155.00,15.00,52.40,12.60,2110.00,2025.00
"5350249.01",6.40,1345.00,1636.00,900000.00,1150.00,1350.00,795.00,70.00,110.00,350.00,15.00,5.00,3.40,4080.00,102000.00,1130.00,2865.00,395.00,1945.00,1195.00,1695.00,850.00,850.00,540.00,70.00,10.00,220.00,10.00,48.30,13.10,2225.00,2160.00
"5350249.03",5.90,1590.00,1656.00,818000.00,1545.00,1595.00,660.00,45.00,395.00,415.00,70.00,0.00,3.50,4825.00,97000.00,1040.00,3790.00,470.00,2555.00,1635.00,2215.00,1170.00,1040.00,775.00,65.00,20.00,155.00,30.00,52.30,15.60,2990.00,2890.00
"5350249.04",6.40,810.00,1570.00,880000.00,1510.00,810.00,475.00,70.00,0.00,245.00,20.00,5.00,3.30,2355.00,93000.00,525.00,1925.00,205.00,1205.00,705.00,1240.00,640.00,595.00,350.00,75.00,25.00,135.00,15.00,47.90,15.20,1385.00,1330.00
"5350249.05",4.10,1620.00,1760.00,590000.00,1408.00,1620.00,75.00,15.00,150.00,65.00,10.00,1310.00,3.50,4450.00,72500.00,1365.00,3080.00,765.00,2175.00,1140.00,1985.00,825.00,1155.00,690.00,110.00,10.00,340.00,15.00,46.00,15.80,2435.00,2310.00
"5350250.01",5.90,1485.00,1704.00,952000.00,1330.00,1495.00,655.00,210.00,60.00,170.00,175.00,230.00,3.30,4170.00,87000.00,1030.00,3120.00,515.00,2185.00,1180.00,2010.00,905.00,1105.00,745.00,85.00,15.00,250.00,15.00,48.70,17.40,2440.00,2310.00
"5350250.02",6.00,1755.00,1720.00,974000.00,1174.00,1745.00,925.00,90.00,0.00,165.00,130.00,430.00,2.80,4185.00,85000.00,945.00,3260.00,440.00,2155.00,1195.00,2110.00,1230.00,880.00,595.00,85.00,15.00,185.00,0.00,51.00,16.00,2550.00,2445.00
"5350250.04",4.00,1965.00,1712.00,465000.00,1480.00,1980.00,0.00,0.00,0.00,0.00,0.00,1980.00,3.00,4655.00,75500.00,1205.00,3440.00,665.00,2550.00,1470.00,2010.00,1115.00,895.00,620.00,30.00,10.00,225.00,10.00,52.50,17.00,2940.00,2810.00
"5350250.05",3.90,2215.00,1720.00,456000.00,1528.00,2205.00,0.00,5.00,0.00,0.00,0.00,2195.00,3.20,5715.00,74000.00,2005.00,3725.00,1200.00,2720.00,1790.00,2010.00,1020.00,990.00,685.00,50.00,30.00,205.00,15.00,43.90,18.50,3085.00,2920.00
"5350260.01",4.20,2310.00,1538.00,436000.00,1595.00,2350.00,0.00,0.00,15.00,0.00,340.00,1990.00,2.80,5575.00,74000.00,935.00,4400.00,380.00,3100.00,1430.00,3000.00,1235.00,1770.00,1180.00,165.00,35.00,340.00,40.00,50.80,15.70,3205.00,3055.00
"5350260.04",3.00,1385.00,1100.00,400000.00,1288.00,1380.00,0.00,0.00,0.00,0.00,0.00,1380.00,2.80,2985.00,62400.00,830.00,2165.00,375.00,1630.00,760.00,1420.00,600.00,820.00,450.00,65.00,25.00,250.00,25.00,42.20,16.50,1520.00,1440.00
"5350260.05",3.60,1315.00,1300.00,720000.00,1142.00,1330.00,0.00,0.00,375.00,0.00,0.00,955.00,3.10,3015.00,55200.00,950.00,2010.00,570.00,1480.00,885.00,1140.00,490.00,655.00,410.00,40.00,15.00,170.00,25.00,36.80,22.40,1405.00,1280.00
"5350260.06",3.90,1655.00,1910.00,736000.00,1496.00,1650.00,0.00,180.00,140.00,5.00,295.00,1035.00,2.60,3620.00,75500.00,500.00,3155.00,230.00,2440.00,935.00,2245.00,830.00,1415.00,935.00,90.00,35.00,335.00,30.00,58.70,14.70,2520.00,2420.00
"5350260.07",4.60,1530.00,1768.00,550000.00,1740.00,1490.00,0.00,0.00,40.00,0.00,0.00,1445.00,2.40,3175.00,81000.00,445.00,2980.00,170.00,1850.00,890.00,2100.00,895.00,1205.00,800.00,65.00,60.00,275.00,15.00,45.00,16.00,1835.00,1755.00
"5350261.00",4.20,2205.00,1580.00,582000.00,764.00,2205.00,75.00,110.00,360.00,95.00,555.00,1005.00,2.40,4540.00,60800.00,990.00,3550.00,340.00,2285.00,1200.00,2435.00,1300.00,1130.00,790.00,65.00,10.00,240.00,25.00,41.50,19.60,2345.00,2195.00
"5350262.01",4.10,2665.00,1624.00,808000.00,1384.00,2650.00,435.00,0.00,5.00,25.00,655.00,1520.00,2.20,4910.00,67500.00,875.00,4010.00,355.00,2935.00,1200.00,2845.00,1295.00,1545.00,1000.00,70.00,30.00,415.00,25.00,53.90,14.60,3090.00,2950.00
"5350262.02",5.10,2405.00,1752.00,1220000.00,1374.00,2420.00,720.00,195.00,0.00,40.00,785.00,670.00,2.60,5205.00,75000.00,945.00,4285.00,380.00,2990.00,1495.00,2830.00,1340.00,1490.00,985.00,130.00,45.00,280.00,55.00,50.00,16.90,3140.00,2955.00
"5350263.02",4.60,1845.00,1944.00,962000.00,1680.00,1865.00,285.00,140.00,230.00,0.00,160.00,1040.00,2.00,3330.00,90000.00,270.00,2965.00,75.00,1970.00,695.00,2295.00,730.00,1570.00,970.00,125.00,55.00,355.00,65.00,53.90,10.70,1950.00,1895.00
"5350263.03",4.40,2085.00,2160.00,1030000.00,1556.00,2085.00,235.00,45.00,305.00,0.00,790.00,700.00,2.20,3985.00,80000.00,475.00,3600.00,155.00,2575.00,940.00,2695.00,975.00,1720.00,1170.00,115.00,15.00,360.00,60.00,58.50,10.80,2670.00,2580.00
"5350263.04",3.90,3425.00,1742.00,650000.00,1680.00,3405.00,0.00,0.00,0.00,0.00,0.00,3405.00,1.90,5645.00,76000.00,590.00,5060.00,195.00,3045.00,1260.00,3870.00,1355.00,2515.00,1645.00,170.00,50.00,585.00,70.00,48.80,12.00,3140.00,3045.00
"5350264.00",9.90,425.00,4820.00,6560000.00,4200.00,415.00,370.00,0.00,0.00,0.00,45.00,0.00,2.90,1035.00,226000.00,65.00,1015.00,0.00,575.00,190.00,830.00,115.00,715.00,300.00,75.00,110.00,205.00,30.00,58.60,4.50,665.00,645.00
"5350265.00",7.60,1815.00,3708.00,2868000.00,3560.00,1800.00,915.00,45.00,215.00,20.00,5.00,605.00,2.60,3885.00,204000.00,260.00,3705.00,30.00,2200.00,665.00,3055.00,365.00,2690.00,1380.00,185.00,155.00,830.00,145.00,52.30,10.00,2300.00,2230.00
"5350266.00",9.20,1060.00,4430.00,4290000.00,3800.00,1085.00,985.00,0.00,20.00,10.00,10.00,65.00,2.90,2705.00,248000.00,165.00,2410.00,30.00,1415.00,450.00,1965.00,355.00,1605.00,845.00,100.00,105.00,475.00,80.00,53.10,7.10,1470.00,1430.00
"5350267.00",8.30,2040.00,3380.00,3036000.00,2340.00,2035.00,1715.00,0.00,45.00,10.00,0.00,260.00,3.00,5175.00,157000.00,445.00,4790.00,75.00,2940.00,1010.00,3790.00,590.00,3200.00,1590.00,195.00,345.00,915.00,155.00,52.50,10.00,3050.00,2975.00
"5350268.00",5.80,2820.00,2126.00,1430000.00,1596.00,2825.00,1210.00,90.00,165.00,25.00,315.00,1020.00,2.30,5545.00,96000.00,500.00,4990.00,170.00,2950.00,1270.00,3760.00,1105.00,2655.00,1660.00,155.00,100.00,655.00,95.00,49.00,9.00,2955.00,2880.00
"5350269.01",3.90,2230.00,1960.00,584000.00,1544.00,2225.00,0.00,0.00,5.00,0.00,0.00,2215.00,2.40,4560.00,72500.00,590.00,3900.00,250.00,2965.00,1200.00,2740.00,1050.00,1690.00,1035.00,130.00,60.00,455.00,15.00,57.20,16.00,3065.00,2935.00
"5350269.02",7.70,905.00,2575.00,1664000.00,2480.00,910.00,625.00,180.00,65.00,20.00,15.00,5.00,2.80,2170.00,139000.00,145.00,2085.00,20.00,1360.00,400.00,1695.00,410.00,1285.00,810.00,60.00,60.00,310.00,50.00,52.50,17.00,1410.00,1360.00
"5350270.01",5.20,1875.00,1820.00,1146000.00,1700.00,1880.00,350.00,155.00,255.00,30.00,405.00,670.00,2.50,4005.00,85000.00,605.00,3390.00,225.00,2385.00,985.00,2450.00,995.00,1455.00,970.00,95.00,25.00,355.00,10.00,50.70,17.50,2450.00,2305.00
"5350270.02",5.50,1560.00,2020.00,1420000.00,1780.00,1560.00,325.00,90.00,310.00,15.00,125.00,690.00,2.70,3465.00,92000.00,570.00,2910.00,205.00,2035.00,945.00,2035.00,940.00,1085.00,745.00,95.00,15.00,215.00,15.00,51.80,17.00,2175.00,2075.00
"5350271.01",6.70,885.00,1752.00,1074000.00,1740.00,875.00,570.00,0.00,175.00,25.00,110.00,0.00,2.70,2040.00,109000.00,320.00,1755.00,110.00,1195.00,455.00,1325.00,525.00,800.00,510.00,55.00,20.00,170.00,35.00,51.80,14.70,1260.00,1230.00
"5350271.02",5.60,1705.00,1950.00,1435000.00,1516.00,1710.00,475.00,5.00,280.00,0.00,10.00,950.00,2.80,3935.00,84000.00,745.00,3150.00,335.00,2125.00,970.00,2230.00,935.00,1300.00,830.00,70.00,40.00,300.00,60.00,52.20,15.80,2410.00,2265.00
"5350272.01",4.10,2305.00,1620.00,850000.00,1308.00,2315.00,30.00,230.00,55.00,0.00,325.00,1675.00,2.60,5020.00,71500.00,775.00,4125.00,340.00,2955.00,1500.00,2690.00,1285.00,1405.00,965.00,130.00,20.00,275.00,20.00,53.20,16.20,3110.00,2980.00
"5350272.02",5.90,1740.00,1646.00,741000.00,1560.00,1725.00,160.00,690.00,120.00,15.00,180.00,570.00,2.60,3990.00,90000.00,610.00,3490.00,225.00,2425.00,990.00,2555.00,985.00,1570.00,1075.00,150.00,25.00,305.00,15.00,54.30,12.90,2560.00,2440.00
"5350273.01",8.10,1215.00,3240.00,2790000.00,2540.00,1245.00,850.00,185.00,70.00,45.00,5.00,80.00,3.00,3165.00,151000.00,305.00,2815.00,50.00,1675.00,650.00,2180.00,430.00,1750.00,920.00,175.00,185.00,420.00,50.00,51.80,7.70,1760.00,1700.00
"5350273.02",7.10,1490.00,3100.00,2460000.00,2000.00,1460.00,705.00,0.00,360.00,5.00,10.00,380.00,2.70,3460.00,130000.00,330.00,3170.00,55.00,2000.00,605.00,2565.00,530.00,2040.00,1120.00,150.00,150.00,515.00,100.00,53.40,11.00,2095.00,2040.00
"5350274.01",6.60,1645.00,3080.00,3135000.00,1852.00,1690.00,845.00,5.00,0.00,15.00,120.00,700.00,2.80,3945.00,103000.00,385.00,3410.00,65.00,2280.00,850.00,2595.00,705.00,1885.00,1150.00,95.00,135.00,435.00,70.00,53.60,13.60,2345.00,2220.00
"5350274.02",6.00,1990.00,2875.00,2132000.00,1984.00,1945.00,830.00,15.00,120.00,20.00,440.00,520.00,2.30,3955.00,107000.00,290.00,3820.00,55.00,2500.00,775.00,3070.00,705.00,2360.00,1275.00,180.00,145.00,625.00,135.00,54.30,10.10,2480.00,2390.00
"5350275.00",6.80,2340.00,3028.00,2564000.00,1936.00,2295.00,1145.00,0.00,0.00,20.00,470.00,665.00,2.40,4820.00,139000.00,360.00,4545.00,80.00,2625.00,1055.00,3520.00,810.00,2710.00,1665.00,125.00,145.00,725.00,50.00,52.00,9.90,2835.00,2760.00
"5350276.01",6.50,2440.00,2680.00,1998000.00,1572.00,2490.00,1245.00,15.00,0.00,105.00,310.00,805.00,2.50,5035.00,105000.00,530.00,4425.00,125.00,2855.00,1155.00,3330.00,820.00,2505.00,1530.00,215.00,170.00,530.00,70.00,54.80,11.30,3060.00,2965.00
"5350276.02",7.30,2360.00,3000.00,2272000.00,2130.00,2355.00,1565.00,15.00,50.00,60.00,235.00,420.00,2.80,5270.00,164000.00,375.00,4920.00,65.00,3240.00,980.00,3940.00,725.00,3215.00,1855.00,300.00,210.00,730.00,120.00,59.50,10.00,3495.00,3380.00
"5350277.00",7.80,1195.00,3065.00,2915000.00,1820.00,1200.00,820.00,10.00,10.00,110.00,195.00,60.00,3.30,3025.00,170000.00,305.00,2700.00,35.00,1780.00,655.00,2045.00,415.00,1625.00,825.00,165.00,100.00,455.00,85.00,57.40,11.10,1940.00,1880.00
"5350278.00",6.10,2700.00,2542.00,1856000.00,1400.00,2785.00,1025.00,10.00,0.00,245.00,545.00,950.00,2.80,6015.00,93000.00,675.00,5200.00,105.00,3410.00,1535.00,3710.00,1250.00,2460.00,1475.00,225.00,130.00,555.00,75.00,50.20,11.50,3335.00,3210.00
"5350279.01",6.40,1620.00,1708.00,1368000.00,1560.00,1565.00,865.00,10.00,5.00,225.00,390.00,60.00,2.60,3595.00,91000.00,970.00,2885.00,305.00,2040.00,890.00,2065.00,885.00,1185.00,820.00,65.00,30.00,215.00,55.00,50.80,11.30,2210.00,2155.00
"5350279.02",5.10,2260.00,1524.00,872000.00,1324.00,2260.00,740.00,30.00,80.00,115.00,195.00,1095.00,2.60,5035.00,74500.00,1565.00,3465.00,585.00,2390.00,1410.00,2150.00,1115.00,1035.00,740.00,85.00,25.00,145.00,35.00,44.70,21.80,2870.00,2705.00
"5350280.00",4.60,2875.00,1592.00,942000.00,1296.00,2875.00,640.00,95.00,0.00,35.00,330.00,1775.00,2.50,5995.00,70000.00,1740.00,4260.00,850.00,3175.00,1795.00,2595.00,1455.00,1135.00,800.00,110.00,10.00,205.00,10.00,50.30,17.10,3635.00,3480.00
"5350281.01",5.10,2215.00,1632.00,896000.00,1026.00,2230.00,960.00,160.00,25.00,60.00,120.00,905.00,2.90,5290.00,74000.00,1555.00,3620.00,760.00,2695.00,1620.00,2095.00,1245.00,845.00,635.00,45.00,10.00,130.00,20.00,48.60,15.00,2965.00,2875.00
"5350281.02",4.90,1305.00,1840.00,740000.00,1408.00,1295.00,210.00,10.00,0.00,10.00,90.00,970.00,3.00,3145.00,79000.00,995.00,2265.00,540.00,1600.00,1005.00,1330.00,930.00,405.00,290.00,30.00,0.00,80.00,15.00,45.30,20.90,1875.00,1750.00
"5350282.00",6.50,1585.00,1648.00,966000.00,1760.00,1590.00,950.00,160.00,90.00,165.00,65.00,145.00,2.80,3860.00,104000.00,1000.00,2835.00,470.00,2080.00,1045.00,1880.00,1095.00,780.00,560.00,30.00,0.00,165.00,20.00,51.30,13.20,2270.00,2230.00
"5350283.01",4.80,1880.00,1690.00,1008000.00,1170.00,1845.00,320.00,170.00,0.00,50.00,160.00,1140.00,2.70,4165.00,69000.00,1220.00,3075.00,560.00,2185.00,1345.00,1815.00,1140.00,670.00,500.00,55.00,10.00,100.00,0.00,45.80,19.30,2435.00,2325.00
"5350283.02",5.60,1640.00,1416.00,1110000.00,750.00,1675.00,805.00,40.00,0.00,45.00,10.00,780.00,2.60,3605.00,58400.00,1125.00,2345.00,395.00,1620.00,1220.00,1220.00,800.00,415.00,310.00,35.00,0.00,65.00,0.00,40.20,17.60,1700.00,1630.00
"5350284.00",5.40,2425.00,1464.00,1072000.00,1400.00,2410.00,980.00,105.00,95.00,80.00,275.00,880.00,2.70,5560.00,81000.00,1465.00,4080.00,550.00,3120.00,1545.00,2640.00,1470.00,1170.00,910.00,85.00,10.00,150.00,15.00,51.40,13.30,3280.00,3165.00
"5350285.00",6.40,1175.00,1520.00,1210000.00,1485.00,1200.00,640.00,75.00,0.00,120.00,345.00,10.00,2.70,2830.00,86000.00,840.00,2005.00,295.00,1470.00,660.00,1425.00,775.00,645.00,510.00,45.00,0.00,85.00,0.00,49.10,17.90,1705.00,1655.00
"5350286.00",4.30,2950.00,1792.00,847000.00,1568.00,3015.00,560.00,35.00,1155.00,145.00,395.00,720.00,2.20,5935.00,78000.00,1110.00,4565.00,460.00,3645.00,1265.00,3390.00,1225.00,2165.00,1415.00,165.00,40.00,495.00,50.00,57.60,14.50,3820.00,3685.00
"5350287.02",4.70,2265.00,1964.00,1028000.00,1368.00,2250.00,355.00,5.00,15.00,160.00,945.00,770.00,2.80,5125.00,80000.00,900.00,4200.00,315.00,2875.00,1545.00,2730.00,1195.00,1535.00,1085.00,115.00,30.00,280.00,30.00,56.30,12.20,3270.00,3150.00
"5350287.03",4.00,1130.00,1505.00,692000.00,886.00,1150.00,85.00,0.00,90.00,40.00,695.00,230.00,2.40,2160.00,54800.00,490.00,1700.00,200.00,1195.00,700.00,1040.00,545.00,500.00,310.00,45.00,15.00,105.00,15.00,41.80,25.00,1220.00,1135.00
"5350287.04",4.70,2065.00,2244.00,1154000.00,1098.00,1980.00,445.00,5.00,30.00,85.00,395.00,1025.00,2.30,3680.00,72000.00,490.00,3330.00,105.00,2260.00,935.00,2450.00,765.00,1680.00,1060.00,120.00,35.00,390.00,80.00,56.30,7.70,2335.00,2290.00
"5350288.00",4.60,4610.00,2194.00,1112000.00,1458.00,4610.00,1120.00,0.00,0.00,380.00,1035.00,2060.00,2.40,9235.00,83000.00,1010.00,8225.00,350.00,6175.00,2100.00,6185.00,2210.00,3975.00,2640.00,265.00,100.00,885.00,85.00,61.60,12.30,6475.00,6305.00
"5350289.00",5.80,1820.00,1648.00,1116000.00,1436.00,1825.00,985.00,60.00,5.00,85.00,690.00,5.00,2.70,4190.00,86000.00,1010.00,3120.00,340.00,2400.00,1025.00,2145.00,1105.00,1045.00,800.00,55.00,0.00,165.00,15.00,53.80,14.50,2595.00,2520.00
"5350290.01",4.30,1430.00,1545.00,960000.00,1192.00,1445.00,220.00,115.00,0.00,55.00,685.00,370.00,2.60,3180.00,68000.00,760.00,2360.00,330.00,1760.00,1100.00,1305.00,860.00,450.00,355.00,35.00,10.00,35.00,10.00,52.70,16.90,1975.00,1875.00
"5350290.02",4.10,775.00,1890.00,626000.00,1580.00,760.00,90.00,0.00,20.00,20.00,380.00,240.00,2.20,1425.00,78000.00,260.00,1185.00,150.00,970.00,335.00,890.00,450.00,435.00,325.00,25.00,0.00,70.00,10.00,60.70,14.60,1025.00,985.00
"5350291.02",5.20,1930.00,1472.00,1004000.00,1066.00,1930.00,805.00,230.00,0.00,85.00,120.00,685.00,2.50,4185.00,68000.00,1315.00,2950.00,570.00,2180.00,1385.00,1650.00,1030.00,620.00,460.00,85.00,0.00,60.00,10.00,47.50,16.40,2430.00,2295.00
"5350291.03",4.90,1120.00,1480.00,936000.00,1435.00,1100.00,370.00,30.00,0.00,40.00,235.00,420.00,2.50,2375.00,74500.00,630.00,1730.00,200.00,1330.00,645.00,1150.00,570.00,580.00,400.00,45.00,15.00,100.00,10.00,50.50,15.30,1410.00,1355.00
"5350291.04",4.70,620.00,1680.00,890000.00,1325.00,650.00,190.00,40.00,0.00,15.00,280.00,135.00,2.40,1370.00,70500.00,315.00,990.00,110.00,745.00,360.00,660.00,365.00,295.00,230.00,15.00,15.00,35.00,0.00,52.10,15.00,800.00,780.00
"5350292.00",5.10,2790.00,1980.00,879000.00,1402.00,2790.00,510.00,365.00,380.00,140.00,255.00,1150.00,3.10,6810.00,79000.00,1910.00,4895.00,1040.00,3680.00,2255.00,2745.00,1545.00,1195.00,900.00,95.00,15.00,165.00,15.00,53.50,17.40,4410.00,4225.00
"5350293.00",5.90,2330.00,1904.00,889000.00,1555.00,2325.00,880.00,370.00,165.00,145.00,200.00,570.00,2.90,5740.00,99000.00,1275.00,4490.00,505.00,3415.00,1605.00,2980.00,1475.00,1505.00,1060.00,135.00,10.00,270.00,25.00,55.20,14.10,3700.00,3560.00
"5350294.01",5.30,1510.00,1470.00,1076000.00,1388.00,1530.00,625.00,5.00,45.00,40.00,70.00,745.00,2.70,3500.00,76500.00,1105.00,2325.00,470.00,1685.00,990.00,1430.00,975.00,455.00,330.00,50.00,0.00,60.00,15.00,47.90,15.90,1955.00,1860.00
"5350294.02",6.20,1420.00,1592.00,746000.00,1080.00,1385.00,20.00,990.00,105.00,20.00,45.00,210.00,3.20,3835.00,91000.00,1245.00,2560.00,455.00,1830.00,1080.00,1540.00,980.00,555.00,445.00,35.00,20.00,50.00,0.00,46.90,15.80,2125.00,2070.00
"5350295.00",5.00,1970.00,1488.00,950000.00,1240.00,1950.00,540.00,80.00,265.00,40.00,1020.00,0.00,2.80,4595.00,80000.00,1135.00,3525.00,465.00,2690.00,1395.00,2190.00,1150.00,1045.00,815.00,85.00,10.00,125.00,10.00,53.30,15.60,2950.00,2845.00
"5350296.00",5.40,665.00,2510.00,984000.00,2240.00,650.00,170.00,100.00,75.00,135.00,135.00,40.00,2.70,1405.00,105000.00,110.00,1390.00,65.00,1155.00,255.00,1160.00,410.00,750.00,540.00,55.00,0.00,140.00,15.00,69.70,10.60,1175.00,1145.00
